frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
555,26.428571,near,,398.000,403.000,1.723497,9.626284,,,,,0,legacy
555,26.428571,far,,411.000,361.000,1.829725,7.889055,,,,,0,legacy
556,26.476190,near,,395.000,398.000,1.662676,9.434092,,,,,0,legacy
556,26.476190,far,,410.000,358.000,1.804695,7.753415,,,,,0,legacy
557,26.523810,near,,391.000,395.000,1.590311,9.317004,,,,,0,legacy
557,26.523810,far,,,,,,,,,,0,missing
558,26.571429,near,,388.000,394.000,1.539202,9.277674,,,,,0,legacy
558,26.571429,far,,,,,,,,,,0,missing
559,26.619048,near,,384.000,396.000,1.481028,9.356183,,,,,0,legacy
559,26.619048,far,,,,,,,,,,0,missing
560,26.666667,near,,381.000,395.000,1.429806,9.317004,,,,,0,legacy
560,26.666667,far,,,,,,,,,,0,missing
561,26.714286,near,,379.000,395.000,1.397706,9.317004,,,,,0,legacy
561,26.714286,far,,,,,,,,,,0,missing
562,26.761905,near,,379.000,394.000,1.394469,9.277674,,,,,0,legacy
562,26.761905,far,,402.000,369.000,1.697882,8.242714,,,,,0,legacy
563,26.809524,near,,378.000,390.000,1.365192,9.118828,,,,,0,legacy
563,26.809524,far,,404.000,368.000,1.728941,8.199134,,,,,0,legacy
564,26.857143,near,,376.000,385.000,1.315676,8.916770,,,,,0,legacy
564,26.857143,far,,400.000,366.000,1.655457,8.111442,,,,,0,legacy
565,26.904762,near,,375.000,386.000,1.302791,8.957498,,,,,0,legacy
565,26.904762,far,,401.000,367.000,1.675310,8.155377,,,,,0,legacy
566,26.952381,near,,375.000,385.000,1.299311,8.916770,,,,,0,legacy
566,26.952381,far,,398.000,368.000,1.627368,8.199134,,,,,0,legacy
567,27.000000,near,,375.000,386.000,1.302791,8.957498,,,,,0,legacy
567,27.000000,far,,402.000,368.000,1.695083,8.199134,,,,,0,legacy
568,27.047619,near,,376.000,385.000,1.315676,8.916770,,,,,0,legacy
568,27.047619,far,,399.000,367.000,1.641384,8.155377,,,,,0,legacy
569,27.095238,near,,379.000,387.000,1.371461,8.998066,,,,,0,legacy
569,27.095238,far,,401.000,366.000,1.672454,8.111442,,,,,0,legacy
570,27.142857,near,,380.000,387.000,1.387762,8.998066,,,,,0,legacy
570,27.142857,far,,402.000,365.000,1.686619,8.067327,,,,,0,legacy
571,27.190476,near,,381.000,389.000,1.410574,9.078731,,,,,0,legacy
571,27.190476,far,,403.000,362.000,1.695189,7.933898,,,,,0,legacy
572,27.238095,near,,380.000,391.000,1.400860,9.158771,,,,,0,legacy
572,27.238095,far,,402.000,361.000,1.675172,7.889055,,,,,0,legacy
573,27.285714,near,,380.000,389.000,1.394336,9.078731,,,,,0,legacy
573,27.285714,far,,401.000,360.000,1.655072,7.844028,,,,,0,legacy
574,27.333333,near,,379.000,390.000,1.381398,9.118828,,,,,0,legacy
574,27.333333,far,,398.000,360.000,1.603449,7.844028,,,,,0,legacy
575,27.380952,near,,377.000,390.000,1.348986,9.118828,,,,,0,legacy
575,27.380952,far,,396.000,360.000,1.569033,7.844028,,,,,0,legacy
576,27.428571,near,,376.000,391.000,1.336161,9.158771,,,,,0,legacy
576,27.428571,far,,394.000,360.000,1.534617,7.844028,,,,,0,legacy
577,27.476190,near,,375.000,390.000,1.316573,9.118828,,,,,0,legacy
577,27.476190,far,,392.000,361.000,1.503446,7.889055,,,,,0,legacy
578,27.523810,near,,373.000,391.000,1.287636,9.158771,,,,,0,legacy
578,27.523810,far,,396.000,368.000,1.593510,8.199134,,,,,0,legacy
579,27.571429,near,,372.000,391.000,1.271461,9.158771,,,,,0,legacy
579,27.571429,far,,393.000,368.000,1.542723,8.199134,,,,,0,legacy
580,27.619048,near,,370.000,390.000,1.235542,9.118828,,,,,0,legacy
580,27.619048,far,,386.000,371.000,1.434220,8.329348,,,,,0,legacy
581,27.666667,near,,369.000,390.000,1.219336,9.118828,,,,,0,legacy
581,27.666667,far,,384.000,370.000,1.397179,8.286119,,,,,0,legacy
582,27.714286,near,,368.000,389.000,1.199484,9.078731,,,,,0,legacy
582,27.714286,far,,384.000,369.000,1.393778,8.242714,,,,,0,legacy
583,27.761905,near,,369.000,388.000,1.212093,9.038477,,,,,0,legacy
583,27.761905,far,,382.000,368.000,1.356506,8.199134,,,,,0,legacy
584,27.809524,near,,368.000,387.000,1.192149,8.998066,,,,,0,legacy
584,27.809524,far,,383.000,361.000,1.348894,7.889055,,,,,0,legacy
585,27.857143,near,,368.000,387.000,1.192149,8.998066,,,,,0,legacy
585,27.857143,far,,383.000,372.000,1.387148,8.372403,,,,,0,legacy
586,27.904762,near,,369.000,387.000,1.208450,8.998066,,,,,0,legacy
586,27.904762,far,,382.000,371.000,1.366914,8.329348,,,,,0,legacy
587,27.952381,near,,368.000,386.000,1.188460,8.957498,,,,,0,legacy
587,27.952381,far,,382.000,372.000,1.370355,8.372403,,,,,0,legacy
588,28.000000,near,,368.000,387.000,1.192149,8.998066,,,,,0,legacy
588,28.000000,far,,383.000,374.000,1.393922,8.457997,,,,,0,legacy
589,28.047619,near,,367.000,386.000,1.172127,8.957498,,,,,0,legacy
589,28.047619,far,,383.000,372.000,1.387148,8.372403,,,,,0,legacy
590,28.095238,near,,366.000,386.000,1.155794,8.957498,,,,,0,legacy
590,28.095238,far,,384.000,375.000,1.413981,8.500537,,,,,0,legacy
591,28.142857,near,,366.000,386.000,1.155794,8.957498,,,,,0,legacy
591,28.142857,far,,383.000,375.000,1.397289,8.500537,,,,,0,legacy
592,28.190476,near,,366.000,386.000,1.155794,8.957498,,,,,0,legacy
592,28.190476,far,,382.000,374.000,1.377197,8.457997,,,,,0,legacy
593,28.238095,near,,365.000,386.000,1.139461,8.957498,,,,,0,legacy
593,28.238095,far,,382.000,374.000,1.377197,8.457997,,,,,0,legacy
594,28.285714,near,,365.000,386.000,1.139461,8.957498,,,,,0,legacy
594,28.285714,far,,381.000,373.000,1.357024,8.415286,,,,,0,legacy
595,28.333333,near,,366.000,387.000,1.159547,8.998066,,,,,0,legacy
595,28.333333,far,,381.000,374.000,1.360471,8.457997,,,,,0,legacy
596,28.380952,near,,367.000,387.000,1.175848,8.998066,,,,,0,legacy
596,28.380952,far,,381.000,373.000,1.357024,8.415286,,,,,0,legacy
597,28.428571,near,,366.000,388.000,1.163285,9.038477,,,,,0,legacy
597,28.428571,far,,380.000,375.000,1.347213,8.500537,,,,,0,legacy
598,28.476190,near,,367.000,388.000,1.179554,9.038477,,,,,0,legacy
598,28.476190,far,,380.000,376.000,1.350666,8.542907,,,,,0,legacy
599,28.523810,near,,367.000,388.000,1.179554,9.038477,,,,,0,legacy
599,28.523810,far,,379.000,373.000,1.323506,8.415286,,,,,0,legacy
600,28.571429,near,,365.000,389.000,1.150771,9.078731,,,,,0,legacy
600,28.571429,far,,380.000,372.000,1.336770,8.372403,,,,,0,legacy
601,28.619048,near,,361.000,387.000,1.078041,8.998066,,,,,0,legacy
601,28.619048,far,,364.000,369.000,1.055886,8.242714,,,,,0,legacy
602,28.666667,near,,359.000,385.000,1.037472,8.916770,,,,,0,legacy
602,28.666667,far,,362.000,367.000,1.013743,8.155377,,,,,0,legacy
603,28.714286,near,,478.000,425.000,2.991706,10.430439,,,,,0,legacy
603,28.714286,far,,365.000,370.000,1.076829,8.286119,,,,,0,legacy
604,28.761905,near,,473.000,420.000,2.914337,10.253374,,,,,0,legacy
604,28.761905,far,,359.000,366.000,0.958547,8.111442,,,,,0,legacy
605,28.809524,near,,481.000,422.000,3.037007,10.324588,,,,,0,legacy
605,28.809524,far,,368.000,368.000,1.119501,8.199134,,,,,0,legacy
606,28.857143,near,,485.000,416.000,3.098258,10.109367,,,,,0,legacy
606,28.857143,far,,377.000,360.000,1.242083,7.844028,,,,,0,legacy
607,28.904762,near,,469.000,423.000,2.854312,10.360001,,,,,0,legacy
607,28.904762,far,,358.000,368.000,0.950213,8.199134,,,,,0,legacy
608,28.952381,near,,487.000,412.000,3.129490,9.963215,,,,,0,legacy
608,28.952381,far,,374.000,358.000,1.182646,7.753415,,,,,0,legacy
609,29.000000,near,,472.000,402.000,2.892896,9.588137,,,,,0,legacy
609,29.000000,far,,394.000,361.000,1.537791,7.889055,,,,,0,legacy
610,29.047619,near,,494.000,410.000,3.238886,9.889320,,,,,0,legacy
610,29.047619,far,,383.000,356.000,1.330927,7.662049,,,,,0,legacy
611,29.095238,near,,494.000,410.000,3.238886,9.889320,,,,,0,legacy
611,29.095238,far,,,,,,,,,,0,missing
612,29.142857,near,,479.000,401.000,3.003616,9.549845,,,,,0,legacy
612,29.142857,far,,,,,,,,,,0,missing
613,29.190476,near,,493.000,399.000,3.226323,9.472824,,,,,0,legacy
613,29.190476,far,,,,,,,,,,0,missing
614,29.238095,near,,,,,,,,,,0,missing
614,29.238095,far,,,,,,,,,,0,missing
615,29.285714,near,,,,,,,,,,0,missing
615,29.285714,far,,,,,,,,,,0,missing
616,29.333333,near,,,,,,,,,,0,missing
616,29.333333,far,,,,,,,,,,0,missing
617,29.380952,near,,,,,,,,,,0,missing
617,29.380952,far,,,,,,,,,,0,missing
618,29.428571,near,,,,,,,,,,0,missing
618,29.428571,far,,,,,,,,,,0,missing
619,29.476190,near,,,,,,,,,,0,missing
619,29.476190,far,,,,,,,,,,0,missing
620,29.523810,near,,,,,,,,,,0,missing
620,29.523810,far,,,,,,,,,,0,missing
621,29.571429,near,,,,,,,,,,0,missing
621,29.571429,far,,,,,,,,,,0,missing
622,29.619048,near,,,,,,,,,,0,missing
622,29.619048,far,,,,,,,,,,0,missing
623,29.666667,near,,,,,,,,,,0,missing
623,29.666667,far,,,,,,,,,,0,missing
624,29.714286,near,,,,,,,,,,0,missing
624,29.714286,far,,,,,,,,,,0,missing
625,29.761905,near,,,,,,,,,,0,missing
625,29.761905,far,,,,,,,,,,0,missing
626,29.809524,near,,,,,,,,,,0,missing
626,29.809524,far,,,,,,,,,,0,missing
627,29.857143,near,,,,,,,,,,0,missing
627,29.857143,far,,,,,,,,,,0,missing
628,29.904762,near,,,,,,,,,,0,missing
628,29.904762,far,,,,,,,,,,0,missing
629,29.952381,near,,,,,,,,,,0,missing
629,29.952381,far,,,,,,,,,,0,missing
