frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
500,23.809524,far,92,454.000,352.000,2.314327,0.000000,433.696,289.478,473.528,360.949,0.812600,detected
501,23.857143,near,87,380.000,423.000,1.744895,9.404331,341.399,299.551,423.185,441.593,0.874555,detected
501,23.857143,far,92,449.000,352.000,2.203366,0.000000,430.477,287.128,472.176,359.808,0.773280,detected
502,23.904762,near,87,379.000,424.000,1.741099,9.465443,343.960,300.603,425.248,442.641,0.873803,detected
502,23.904762,far,92,442.000,350.000,2.024219,0.000000,422.285,283.044,466.696,359.638,0.791443,detected
503,23.952381,near,87,380.000,426.000,1.768972,9.586391,345.460,300.786,426.571,443.716,0.869841,detected
503,23.952381,far,92,437.000,350.000,1.910159,0.000000,416.035,280.977,460.830,359.089,0.754895,detected
504,24.000000,near,87,381.000,427.000,1.788488,9.645876,345.770,300.334,426.867,444.511,0.881869,detected
504,24.000000,far,92,428.000,349.000,1.688209,0.000000,412.215,280.943,456.558,359.284,0.732458,detected
505,24.047619,near,87,381.000,427.000,1.788488,9.645876,346.274,299.564,427.499,445.368,0.866847,detected
505,24.047619,far,92,420.000,354.000,1.591426,0.000000,410.127,281.574,455.821,361.435,0.753214,detected
506,24.095238,near,87,384.000,426.000,1.816045,9.587803,347.954,297.236,429.690,445.628,0.903399,detected
506,24.095238,far,,425.000,350.000,1.635858,0.000000,,,,,0.000000,tracked
507,24.142857,near,87,387.000,428.000,1.865826,9.706304,351.051,293.956,433.594,446.047,0.897958,detected
507,24.142857,far,,422.000,349.000,1.549113,0.000000,,,,,0.000000,tracked
508,24.190476,near,87,389.000,428.000,1.889045,9.706985,355.555,292.947,437.453,445.796,0.898867,detected
508,24.190476,far,,422.000,349.000,1.549113,0.000000,,,,,0.000000,tracked
509,24.238095,near,87,393.000,433.000,1.967986,9.989167,359.531,294.804,440.202,446.236,0.893763,detected
509,24.238095,far,,424.000,348.000,1.577590,0.000000,,,,,0.000000,tracked
510,24.285714,near,87,397.000,433.000,2.012952,9.990421,363.042,297.945,442.209,446.150,0.889768,detected
510,24.285714,far,,426.000,347.000,1.606791,0.000000,,,,,0.000000,tracked
511,24.333333,near,87,410.000,429.000,2.137927,9.771615,367.551,296.326,447.357,445.042,0.864420,detected
511,24.333333,far,,426.000,347.000,1.606791,0.000000,,,,,0.000000,tracked
512,24.380952,near,87,415.000,432.000,2.210230,9.941396,370.317,297.483,450.905,445.750,0.894218,detected
512,24.380952,far,,428.000,348.000,1.671493,0.000000,,,,,0.000000,tracked
513,24.428571,near,87,422.000,436.000,2.306173,10.158175,371.944,295.847,455.735,448.805,0.904278,detected
513,24.428571,far,,430.000,351.000,1.765575,0.000000,,,,,0.000000,tracked
514,24.476190,near,87,426.000,441.000,2.368995,10.413359,374.305,297.421,459.687,452.584,0.902493,detected
514,24.476190,far,,433.000,355.000,1.887810,0.217165,,,,,0.000000,tracked
515,24.523810,near,87,430.000,445.000,2.424992,10.607141,376.202,300.966,461.668,455.048,0.909201,detected
515,24.523810,far,,436.000,360.000,2.010037,1.491481,,,,,0.000000,tracked
516,24.571429,near,87,432.000,446.000,2.448956,10.654452,378.182,307.731,461.549,456.315,0.912158,detected
516,24.571429,far,93,384.000,361.000,0.971788,1.637267,361.675,296.568,404.728,373.192,0.623592,detected
517,24.619048,near,87,430.000,445.000,2.424992,10.607141,377.529,310.361,460.403,456.339,0.906835,detected
517,24.619048,far,93,380.000,362.000,0.913562,1.864457,364.854,295.864,408.172,373.146,0.296634,detected
518,24.666667,near,87,430.000,440.000,2.408263,10.364870,374.880,305.487,460.103,454.923,0.890393,detected
518,24.666667,far,,377.000,358.000,0.755601,0.889700,,,,,0.000000,tracked
519,24.714286,near,87,428.000,435.000,2.368400,10.107327,371.134,300.592,457.000,451.030,0.897257,detected
519,24.714286,far,,377.000,357.000,0.729764,0.633315,,,,,0.000000,tracked
520,24.761905,near,87,416.000,430.000,2.211855,9.830352,372.114,300.803,456.212,446.695,0.858857,detected
520,24.761905,far,,373.000,357.000,0.644673,0.625485,,,,,0.000000,tracked
521,24.809524,near,87,412.000,425.000,2.139426,9.537947,374.859,294.954,461.412,442.384,0.886060,detected
521,24.809524,far,,369.000,357.000,0.559506,0.617648,,,,,0.000000,tracked
522,24.857143,near,87,394.000,414.000,1.845120,8.818599,366.169,289.884,449.635,435.106,0.708222,detected
522,24.857143,far,,364.000,357.000,0.452942,0.607842,,,,,0.000000,tracked
523,24.904762,near,87,391.000,414.000,1.806900,8.817300,362.800,287.448,444.362,431.135,0.868659,detected
523,24.904762,far,,362.000,357.000,0.410283,0.603917,,,,,0.000000,tracked
524,24.952381,near,87,382.000,417.000,1.718780,9.018690,351.786,286.436,430.340,429.824,0.801049,detected
524,24.952381,far,92,425.000,356.000,1.730515,0.466849,395.526,284.123,441.617,367.902,0.664593,detected
525,25.000000,near,87,377.000,412.000,1.609054,8.669461,346.348,286.981,421.569,429.830,0.811918,detected
525,25.000000,far,92,418.000,357.000,1.597633,0.713174,395.479,281.789,441.070,367.812,0.787229,detected
526,25.047619,near,87,369.000,416.000,1.546328,8.945752,344.337,286.380,416.778,429.607,0.751323,detected
526,25.047619,far,92,415.000,357.000,1.534396,0.707355,395.803,280.074,441.097,367.847,0.810194,detected
527,25.095238,near,87,372.000,412.000,1.544294,8.667212,352.297,286.626,424.048,429.979,0.878820,detected
527,25.095238,far,92,419.000,357.000,1.618702,0.715113,396.992,276.825,443.017,367.519,0.841542,detected
528,25.142857,near,87,371.000,412.000,1.531336,8.666762,354.980,287.917,425.532,429.616,0.871893,detected
528,25.142857,far,92,422.000,355.000,1.651032,0.194731,400.705,274.973,446.706,367.675,0.814501,detected
529,25.190476,near,87,369.000,413.000,1.515860,8.737307,355.080,289.200,424.867,428.623,0.863918,detected
529,25.190476,far,92,427.000,353.000,1.729003,0.000000,405.797,273.865,451.162,366.657,0.770471,detected
530,25.238095,near,87,368.000,408.000,1.448783,8.369211,355.228,290.827,424.018,427.269,0.885424,detected
530,25.238095,far,92,435.000,354.000,1.918167,0.000000,412.220,273.662,456.480,365.461,0.808295,detected
531,25.285714,near,87,368.000,412.000,1.492454,8.665412,355.709,293.956,423.285,426.101,0.814752,detected
531,25.285714,far,92,440.000,354.000,2.026834,0.000000,416.635,274.368,459.831,364.976,0.807760,detected
532,25.333333,near,87,367.000,407.000,1.424023,8.291957,348.440,294.759,412.982,424.056,0.751943,detected
532,25.333333,far,92,450.000,357.000,2.269573,0.775004,423.573,278.155,466.078,366.654,0.819771,detected
533,25.380952,near,87,365.000,405.000,1.373388,8.133970,349.658,293.613,413.633,422.707,0.627920,detected
533,25.380952,far,92,453.000,359.000,2.347139,1.280338,428.378,284.396,468.737,367.619,0.779018,detected
534,25.428571,near,87,365.000,403.000,1.348927,7.972231,352.124,292.861,416.291,421.911,0.694788,detected
534,25.428571,far,92,454.000,359.000,2.367578,1.282165,430.664,287.529,470.160,367.731,0.823903,detected
535,25.476190,near,87,366.000,402.000,1.350380,7.890059,350.232,293.272,413.054,421.023,0.871350,detected
535,25.476190,far,92,456.000,359.000,2.408443,1.285818,432.292,290.102,471.134,367.696,0.812840,detected
536,25.523810,near,87,368.000,404.000,1.402497,8.055269,347.572,292.481,409.405,421.112,0.871099,detected
536,25.523810,far,92,456.000,359.000,2.408443,1.285818,432.900,291.541,471.528,367.688,0.808928,detected
537,25.571429,near,87,369.000,403.000,1.404339,7.974355,345.944,292.400,405.774,420.160,0.861699,detected
537,25.571429,far,92,455.000,359.000,2.388013,1.283992,432.008,291.317,471.333,367.767,0.794226,detected
538,25.619048,near,87,370.000,405.000,1.441610,8.136527,344.587,290.763,404.211,419.395,0.851142,detected
538,25.619048,far,92,454.000,358.000,2.360487,1.035259,428.045,289.081,469.284,367.695,0.783387,detected
539,25.666667,near,87,371.000,407.000,1.477783,8.293928,346.116,289.917,406.566,420.074,0.850635,detected
539,25.666667,far,92,451.000,358.000,2.298460,1.029633,424.153,287.438,466.926,367.724,0.806791,detected
540,25.714286,near,87,372.000,407.000,1.491219,8.294421,346.988,291.054,407.565,421.016,0.856808,detected
540,25.714286,far,92,446.000,357.000,2.185838,0.767299,419.891,285.772,464.439,368.184,0.786233,detected
541,25.761905,near,87,373.000,408.000,1.515477,8.371630,346.898,291.332,407.747,421.761,0.842550,detected
541,25.761905,far,92,441.000,353.000,2.037193,0.000000,415.921,285.134,460.960,367.943,0.853294,detected
542,25.809524,near,87,373.000,406.000,1.493667,8.217066,346.924,292.570,407.619,422.487,0.816081,detected
542,25.809524,far,92,437.000,355.000,1.973766,0.225310,412.832,285.082,458.412,368.234,0.851556,detected
543,25.857143,near,87,374.000,407.000,1.518084,8.295406,348.677,293.835,408.769,422.997,0.853760,detected
543,25.857143,far,92,431.000,360.000,1.908547,1.482535,411.219,287.134,456.255,369.079,0.835044,detected
544,25.904762,near,87,376.000,407.000,1.544941,8.296391,351.569,291.780,412.765,423.457,0.865370,detected
544,25.904762,far,92,423.000,359.000,1.731926,1.225333,408.713,288.142,453.802,369.162,0.820600,detected
545,25.952381,near,87,378.000,406.000,1.561305,8.219573,352.618,288.873,415.183,423.653,0.856032,detected
545,25.952381,far,93,424.000,359.000,1.752497,1.227173,403.814,290.864,446.598,368.197,0.729123,detected
546,26.000000,near,87,380.000,408.000,1.608771,8.375013,354.787,287.786,417.868,423.301,0.866449,detected
546,26.000000,far,92,430.000,359.000,1.875830,1.238199,406.557,291.087,450.911,369.815,0.366625,detected
547,26.047619,near,87,384.000,405.000,1.632373,8.143677,357.338,287.321,420.520,422.294,0.800320,detected
547,26.047619,far,92,427.000,364.000,1.876871,2.394543,409.091,294.578,451.440,370.366,0.336696,detected
548,26.095238,near,87,392.000,402.000,1.712685,7.904096,363.797,288.051,427.241,420.050,0.803408,detected
548,26.095238,far,,421.000,364.000,1.760056,2.384804,,,,,0.000000,tracked
549,26.142857,near,87,398.000,404.000,1.814004,8.070864,367.174,291.682,429.987,420.032,0.848889,detected
549,26.142857,far,,421.000,368.000,1.810398,3.229930,,,,,0.000000,tracked
550,26.190476,near,87,400.000,408.000,1.874825,8.384663,369.674,294.358,432.555,421.989,0.858458,detected
550,26.190476,far,,420.000,370.000,1.815752,3.625748,,,,,0.000000,tracked
551,26.238095,near,87,402.000,408.000,1.901390,8.385626,370.593,295.454,433.384,423.107,0.869250,detected
551,26.238095,far,,420.000,372.000,1.838847,4.007471,,,,,0.000000,tracked
552,26.285714,near,87,401.000,407.000,1.880027,8.308677,372.335,298.048,433.839,423.504,0.881797,detected
552,26.285714,far,,419.000,372.000,1.820897,4.006126,,,,,0.000000,tracked
553,26.333333,near,87,400.000,408.000,1.874825,8.384663,371.652,296.104,433.309,422.519,0.748074,detected
553,26.333333,far,,410.000,371.000,1.645971,3.804727,,,,,0.000000,tracked
554,26.380952,near,87,400.000,405.000,1.849923,8.151831,368.628,296.118,429.577,420.953,0.700127,detected
554,26.380952,far,,405.000,366.000,1.480097,2.791370,,,,,0.000000,tracked
555,26.428571,near,87,398.000,400.000,1.777645,7.738755,362.735,294.615,423.790,418.278,0.772593,detected
555,26.428571,far,,403.000,362.000,1.374247,1.903938,,,,,0.000000,tracked
556,26.476190,near,87,395.000,396.000,1.695274,7.383723,369.972,286.633,434.075,416.333,0.691457,detected
556,26.476190,far,,402.000,358.000,1.279620,0.937228,,,,,0.000000,tracked
557,26.523810,near,87,389.000,397.000,1.618753,7.470594,372.974,281.597,440.534,411.664,0.749558,detected
557,26.523810,far,,400.000,355.000,1.175713,0.149694,,,,,0.000000,tracked
558,26.571429,near,87,388.000,393.000,1.558990,7.099116,369.164,277.743,438.114,408.945,0.847069,detected
558,26.571429,far,,,,,,,,,,0.000000,missing
559,26.619048,near,87,382.000,389.000,1.417888,6.701000,369.019,277.369,437.729,408.086,0.695051,detected
559,26.619048,far,,,,,,,,,,0.000000,missing
560,26.666667,near,87,379.000,389.000,1.371476,6.701000,365.123,277.347,433.602,408.120,0.716015,detected
560,26.666667,far,,,,,,,,,,0.000000,missing
561,26.714286,near,87,378.000,390.000,1.369692,6.797876,357.240,279.915,421.646,407.939,0.632895,detected
561,26.714286,far,,,,,,,,,,0.000000,missing
562,26.761905,near,87,378.000,390.000,1.369692,6.797876,352.493,281.854,413.595,406.859,0.793023,detected
562,26.761905,far,,,,,,,,,,0.000000,missing
563,26.809524,near,87,378.000,387.000,1.327913,6.701000,351.430,282.231,409.729,405.376,0.819269,detected
563,26.809524,far,,,,,,,,,,0.000000,missing
564,26.857143,near,87,376.000,386.000,1.281736,6.701000,351.739,279.809,408.746,403.165,0.808989,detected
564,26.857143,far,,,,,,,,,,0.000000,missing
565,26.904762,near,87,376.000,385.000,1.266797,6.701000,353.390,277.416,409.919,401.628,0.832765,detected
565,26.904762,far,,,,,,,,,,0.000000,missing
566,26.952381,near,87,376.000,385.000,1.266797,6.701000,352.940,274.839,408.920,400.837,0.826580,detected
566,26.952381,far,,,,,,,,,,0.000000,missing
567,27.000000,near,87,375.000,384.000,1.235425,6.701000,353.006,272.877,408.138,400.087,0.850941,detected
567,27.000000,far,,,,,,,,,,0.000000,missing
568,27.047619,near,87,375.000,382.000,1.203912,6.701000,353.500,270.578,407.610,398.880,0.863141,detected
568,27.047619,far,,,,,,,,,,0.000000,missing
569,27.095238,near,87,377.000,384.000,1.267763,6.701000,353.270,269.142,406.321,398.142,0.835253,detected
569,27.095238,far,,,,,,,,,,0.000000,missing
570,27.142857,near,87,378.000,383.000,1.268746,6.701000,353.662,268.882,405.340,397.360,0.798425,detected
570,27.142857,far,,,,,,,,,,0.000000,missing
571,27.190476,near,87,380.000,387.000,1.359397,6.701000,354.682,269.392,405.499,397.816,0.780230,detected
571,27.190476,far,,,,,,,,,,0.000000,missing
572,27.238095,near,87,379.000,387.000,1.343656,6.701000,356.594,269.348,407.312,398.607,0.796748,detected
572,27.238095,far,,,,,,,,,,0.000000,missing
573,27.285714,near,87,379.000,388.000,1.357684,6.701000,357.081,269.271,407.386,399.036,0.807105,detected
573,27.285714,far,,,,,,,,,,0.000000,missing
574,27.333333,near,87,377.000,389.000,1.340522,6.701000,357.425,269.605,407.267,399.220,0.817917,detected
574,27.333333,far,,,,,,,,,,0.000000,missing
575,27.380952,near,87,376.000,389.000,1.325042,6.701000,356.813,269.971,406.213,399.808,0.821284,detected
575,27.380952,far,,,,,,,,,,0.000000,missing
576,27.428571,near,87,376.000,389.000,1.325042,6.701000,354.628,270.062,403.395,400.329,0.817975,detected
576,27.428571,far,,,,,,,,,,0.000000,missing
577,27.476190,near,87,373.000,388.000,1.263997,6.701000,353.418,271.281,401.237,400.644,0.817015,detected
577,27.476190,far,,,,,,,,,,0.000000,missing
578,27.523810,near,87,372.000,389.000,1.263095,6.701000,352.081,272.088,399.296,400.619,0.833253,detected
578,27.523810,far,,,,,,,,,,0.000000,missing
579,27.571429,near,87,371.000,389.000,1.247602,6.701000,351.267,271.882,398.620,400.741,0.832856,detected
579,27.571429,far,,,,,,,,,,0.000000,missing
580,27.619048,near,87,369.000,388.000,1.201488,6.701000,349.006,273.535,395.834,400.555,0.847595,detected
580,27.619048,far,99,386.000,372.000,1.226647,3.961609,372.837,269.022,407.300,383.746,0.457286,detected
581,27.666667,near,87,367.000,387.000,1.154568,6.701000,348.244,275.598,394.529,400.287,0.855494,detected
581,27.666667,far,99,386.000,371.000,1.209099,3.771570,372.206,268.884,406.420,382.641,0.580213,detected
582,27.714286,near,87,368.000,388.000,1.185854,6.701000,348.129,279.906,393.297,400.211,0.859952,detected
582,27.714286,far,99,385.000,374.000,1.243014,4.329402,371.292,268.618,405.810,383.137,0.609739,detected
583,27.761905,near,87,368.000,388.000,1.185854,6.701000,347.249,284.598,391.466,400.151,0.854169,detected
583,27.761905,far,99,380.000,376.000,1.189218,4.678395,367.047,269.160,401.714,382.493,0.522817,detected
584,27.809524,near,87,369.000,387.000,1.186108,6.701000,346.365,286.639,390.673,399.988,0.867782,detected
584,27.809524,far,99,380.000,375.000,1.171973,4.502362,368.379,269.371,402.331,379.176,0.576326,detected
585,27.857143,near,87,366.000,388.000,1.154580,6.701000,344.982,295.179,387.583,399.240,0.838102,detected
585,27.857143,far,99,385.000,375.000,1.259737,4.508687,368.770,269.073,403.264,379.458,0.806434,detected
586,27.904762,near,87,367.000,387.000,1.154568,6.701000,343.929,299.192,386.627,398.900,0.850803,detected
586,27.904762,far,99,384.000,376.000,1.258764,4.683344,368.762,269.007,403.586,379.128,0.840776,detected
587,27.952381,near,87,366.000,386.000,1.122735,6.701000,342.993,300.700,386.683,398.439,0.843365,detected
587,27.952381,far,99,384.000,375.000,1.242190,4.507423,368.540,269.089,404.403,381.440,0.852829,detected
588,28.000000,near,87,367.000,386.000,1.138647,6.701000,341.246,300.771,386.500,398.046,0.835462,detected
588,28.000000,far,99,384.000,373.000,1.208074,4.145302,368.295,268.971,405.071,383.219,0.859067,detected
589,28.047619,near,87,366.000,385.000,1.106395,6.701000,338.357,300.379,385.442,397.831,0.844823,detected
589,28.047619,far,99,383.000,373.000,1.190180,4.143979,368.084,268.721,405.373,383.555,0.857301,detected
590,28.095238,near,87,367.000,383.000,1.089185,6.701000,335.813,300.889,384.166,397.446,0.841172,detected
590,28.095238,far,99,382.000,375.000,1.207088,4.504892,367.271,268.290,406.317,387.944,0.855250,detected
591,28.142857,near,87,364.000,384.000,1.057369,6.701000,334.595,301.749,383.974,397.119,0.838229,detected
591,28.142857,far,99,382.000,374.000,1.189853,4.325521,366.605,267.972,406.431,389.319,0.861442,detected
592,28.190476,near,87,366.000,383.000,1.072845,6.701000,334.084,302.615,384.314,397.104,0.831848,detected
592,28.190476,far,99,382.000,373.000,1.172282,4.142655,366.578,268.014,406.501,388.946,0.858050,detected
593,28.238095,near,87,366.000,382.000,1.055619,6.701000,334.599,303.305,385.222,396.895,0.846599,detected
593,28.238095,far,99,383.000,371.000,1.154350,3.767415,366.781,267.998,406.217,386.452,0.854389,detected
594,28.285714,near,87,363.000,384.000,1.041166,6.701000,334.752,302.324,386.232,397.202,0.835337,detected
594,28.285714,far,99,382.000,371.000,1.136094,3.766029,366.630,268.242,405.880,385.032,0.850943,detected
595,28.333333,near,87,365.000,385.000,1.090340,6.701000,336.775,303.118,387.473,397.032,0.792667,detected
595,28.333333,far,99,382.000,372.000,1.154366,3.956194,365.580,268.300,404.945,384.473,0.818884,detected
596,28.380952,near,87,364.000,386.000,1.090903,6.701000,338.280,301.309,389.653,397.331,0.795669,detected
596,28.380952,far,99,380.000,372.000,1.118205,3.953485,364.756,267.909,403.593,381.601,0.783819,detected
597,28.428571,near,87,364.000,387.000,1.107237,6.701000,340.349,300.799,391.809,397.651,0.829739,detected
597,28.428571,far,99,378.000,373.000,1.100658,4.137359,363.596,267.634,402.630,381.756,0.787319,detected
598,28.476190,near,87,365.000,388.000,1.138938,6.701000,341.972,301.401,393.485,398.767,0.834004,detected
598,28.476190,far,99,379.000,372.000,1.100119,3.952130,362.995,267.693,401.695,380.867,0.806927,detected
599,28.523810,near,87,364.000,388.000,1.123294,6.701000,342.181,300.958,394.015,399.774,0.827890,detected
599,28.523810,far,99,379.000,372.000,1.100119,3.952130,361.914,267.736,400.703,380.869,0.764439,detected
600,28.571429,near,87,364.000,390.000,1.154602,6.788317,342.322,299.719,394.939,401.110,0.808812,detected
600,28.571429,far,99,379.000,374.000,1.136663,4.321638,361.483,268.107,400.506,381.987,0.716089,detected
601,28.619048,near,,363.000,388.000,1.107648,6.701000,,,,,0.000000,tracked
601,28.619048,far,,363.000,371.000,0.788557,3.739652,,,,,0.000000,tracked
602,28.666667,near,,361.000,386.000,1.043135,6.701000,,,,,0.000000,tracked
602,28.666667,far,,361.000,369.000,0.706367,3.343587,,,,,0.000000,tracked
603,28.714286,near,,371.000,389.000,1.247602,6.701000,,,,,0.000000,tracked
603,28.714286,far,,364.000,372.000,0.828425,3.931777,,,,,0.000000,tracked
604,28.761905,near,,358.000,385.000,0.977880,6.701000,,,,,0.000000,tracked
604,28.761905,far,,358.000,368.000,0.626176,3.136416,,,,,0.000000,tracked
605,28.809524,near,,368.000,387.000,1.170339,6.701000,,,,,0.000000,tracked
605,28.809524,far,,367.000,370.000,0.840406,3.550744,,,,,0.000000,tracked
606,28.857143,near,,368.000,387.000,1.170339,6.701000,,,,,0.000000,tracked
606,28.857143,far,,373.000,363.000,0.796901,2.081889,,,,,0.000000,tracked
607,28.904762,near,,337.000,406.000,1.005261,8.198960,,,,,0.000000,tracked
607,28.904762,far,,354.000,372.000,0.646869,3.918176,,,,,0.000000,tracked
608,28.952381,near,,352.000,396.000,1.066712,7.357662,,,,,0.000000,tracked
608,28.952381,far,,370.000,362.000,0.712573,1.847232,,,,,0.000000,tracked
609,29.000000,near,,352.000,396.000,1.066712,7.357662,,,,,0.000000,tracked
609,29.000000,far,,350.000,366.000,0.421922,2.705533,,,,,0.000000,tracked
610,29.047619,near,,352.000,396.000,1.066712,7.357662,,,,,0.000000,tracked
610,29.047619,far,,350.000,366.000,0.421922,2.705533,,,,,0.000000,tracked
611,29.095238,near,,,,,,,,,,0.000000,missing
611,29.095238,far,,,,,,,,,,0.000000,missing
612,29.142857,near,,,,,,,,,,0.000000,missing
612,29.142857,far,,,,,,,,,,0.000000,missing
613,29.190476,near,,,,,,,,,,0.000000,missing
613,29.190476,far,,,,,,,,,,0.000000,missing
614,29.238095,near,,,,,,,,,,0.000000,missing
614,29.238095,far,,,,,,,,,,0.000000,missing
615,29.285714,near,,,,,,,,,,0.000000,missing
615,29.285714,far,,,,,,,,,,0.000000,missing
616,29.333333,near,,,,,,,,,,0.000000,missing
616,29.333333,far,,,,,,,,,,0.000000,missing
617,29.380952,near,,,,,,,,,,0.000000,missing
617,29.380952,far,,,,,,,,,,0.000000,missing
618,29.428571,near,,,,,,,,,,0.000000,missing
618,29.428571,far,,,,,,,,,,0.000000,missing
619,29.476190,near,,,,,,,,,,0.000000,missing
619,29.476190,far,,,,,,,,,,0.000000,missing
620,29.523810,near,,,,,,,,,,0.000000,missing
620,29.523810,far,,,,,,,,,,0.000000,missing
621,29.571429,near,,,,,,,,,,0.000000,missing
621,29.571429,far,,,,,,,,,,0.000000,missing
622,29.619048,near,,,,,,,,,,0.000000,missing
622,29.619048,far,,,,,,,,,,0.000000,missing
623,29.666667,near,,,,,,,,,,0.000000,missing
623,29.666667,far,,,,,,,,,,0.000000,missing
624,29.714286,near,,,,,,,,,,0.000000,missing
624,29.714286,far,,,,,,,,,,0.000000,missing
625,29.761905,near,,,,,,,,,,0.000000,missing
625,29.761905,far,,,,,,,,,,0.000000,missing
626,29.809524,near,,,,,,,,,,0.000000,missing
626,29.809524,far,,,,,,,,,,0.000000,missing
627,29.857143,near,,,,,,,,,,0.000000,missing
627,29.857143,far,,,,,,,,,,0.000000,missing
628,29.904762,near,,,,,,,,,,0.000000,missing
628,29.904762,far,,,,,,,,,,0.000000,missing
629,29.952381,near,,,,,,,,,,0.000000,missing
629,29.952381,far,,,,,,,,,,0.000000,missing
